,discord image,imkg image,score,timestamp,channel
0,https://images-ext-1.discordapp.net/external/DD6XIQWwsY4rdgnssUqEpRNmuzt45MSxGYQycRuPKv4/https/i.redd.it/01pp5ryzzdfb1.jpg,https://i.imgflip.com/4jf1mm.jpg,0.7076673,2023-07-31T23:43:10.035+00:00,TheDungeon
1,https://images-ext-2.discordapp.net/external/v9FgjL2h5dEE2keCaEzbVUwxx7kNcFjxH77bK30oKIQ/https/i.redd.it/4t992gdqwdfb1.jpg,https://i.imgflip.com/3lklq9.jpg,0.89016366,2023-07-31T23:26:23.419+00:00,TheDungeon
2,https://images-ext-2.discordapp.net/external/ckaDARrP-1bk-68E_pXb7OuTT25izbxhiPK3ViSDaM4/https/i.redd.it/ody4upjabdfb1.jpg,https://i.imgflip.com/267bdp.jpg,0.8094847,2023-07-31T21:30:44.194+00:00,TheDungeon
3,https://images-ext-1.discordapp.net/external/kdRA7v0Uf9k6TQtopHRdwkTpPEYC1SqxYlMbPpxdhZo/https/i.redd.it/sogfzwypwcfb1.jpg,https://i.imgflip.com/2feq2n.jpg,0.7774503,2023-07-31T20:07:18.209+00:00,TheDungeon
4,https://images-ext-2.discordapp.net/external/AG1WAqVzePO1jQIZbguOwasGQtoZQUb-xfdKFUR6FMQ/https/i.redd.it/kdhjjwreacfb1.png,https://i.imgflip.com/42nsye.jpg,0.7167894,2023-07-31T18:00:23.287+00:00,TheDungeon
5,https://images-ext-1.discordapp.net/external/cK6ncE_zkH0kpdt28TLNRc74Wgz6-1NieAI6DHWQFvA/https/i.redd.it/le5e9tfd5cfb1.jpg,https://i.imgflip.com/259jwg.jpg,0.7090819,2023-07-31T17:31:22.893+00:00,TheDungeon
6,https://images-ext-1.discordapp.net/external/4ofzvvdVnCRV9NlgGFAX9XYczh_FUPHitkjEXNGiL44/https/i.redd.it/yoqjo4tenbfb1.jpg,https://i.imgflip.com/6hxdro.jpg,0.84163606,2023-07-31T15:50:03.297+00:00,TheDungeon
7,https://images-ext-1.discordapp.net/external/TJ4-yODzTEhsGGT6_A5Q0LhmjuO3hoXlG7WcR3Olurk/https/i.redd.it/qa85wmk5mbfb1.jpg,https://i.imgflip.com/1k2416.jpg,0.81767416,2023-07-31T15:42:28.721+00:00,TheDungeon
8,https://images-ext-2.discordapp.net/external/yV02z38IABs09ch-yZvIWVQ5aArRDR4g3VuNRiEoOmw/https/i.redd.it/h5kwoyk5zafb1.jpg,https://i.imgflip.com/2mk6tb.jpg,0.73178375,2023-07-31T13:33:02.777+00:00,TheDungeon
9,https://images-ext-2.discordapp.net/external/Q5dRhMq81nEI-XGRqAXxiyQEbFUnmHJ0nmqF3HrXcik/https/i.redd.it/gjtvf9yrhafb1.jpg,https://i.imgflip.com/100dif.jpg,0.92359364,2023-07-31T11:55:42.494+00:00,TheDungeon
10,https://images-ext-2.discordapp.net/external/FhLZJ5Stz1_UY6Jk7Eyi5ie4ZOHX8NP65ZfhNwnMA7s/https/i.redd.it/386gfhk2aafb1.jpg,https://i.imgflip.com/2g3wiw.jpg,0.7429819,2023-07-31T11:14:37.861+00:00,TheDungeon
11,https://images-ext-1.discordapp.net/external/mYuSMEqzWfml5OOKRc7SbJcw2Hjkqg5vhLjDavPcBck/https/i.redd.it/a6o4o6504afb1.jpg,https://i.imgflip.com/101or6.jpg,0.8240647,2023-07-31T10:38:22.329+00:00,TheDungeon
