,discord image,imkg image,score,timestamp,channel
0,https://cdn.discordapp.com/attachments/1043809953200218162/1104412798236246137/7keecr.png,https://i.imgflip.com/25monu.jpg,0.91991895,2023-05-06T14:22:10.154+00:00,memeplex
1,https://images-ext-2.discordapp.net/external/fXOdVesH5oq9jNSr4s7BSoWuVDVy_7SZxzDgnBbHnd8/https/i.redd.it/64uazmsnaz8b1.png,https://i.imgflip.com/2gq40u.jpg,0.90999776,2023-06-29T15:51:45.053+00:00,TheDungeon
2,https://images-ext-2.discordapp.net/external/bh5b910xI-skbii2CXq2rUTVK0o8NzWpTpJtHbH_q0g/https/i.redd.it/042hsjxdms8b1.jpg,https://i.imgflip.com/1ipv2g.jpg,0.9222206,2023-06-28T17:25:10.29+00:00,TheDungeon
3,https://images-ext-2.discordapp.net/external/GWcg-uhKRqtu8EppFanM7sHV2Iqr0ShW1ZSBGWkWtLE/https/i.redd.it/laou3q0yho8b1.jpg,https://i.imgflip.com/2e0yzw.jpg,0.9020004,2023-06-28T03:32:30.502+00:00,TheDungeon
4,https://images-ext-1.discordapp.net/external/HZmIncIV2wN6uv-A2Bgo_xqgFjp_TQySCzexty2-oMg/https/i.redd.it/2zgnnddcgm8b1.jpg,https://i.imgflip.com/100dif.jpg,0.9463781,2023-06-27T20:42:20.428+00:00,TheDungeon
5,https://images-ext-2.discordapp.net/external/uCdHdSqH9uP3kCq2Jejp7bFOVlddCg1DS9n-GbUtm54/https/i.redd.it/anrd0i70xf8b1.jpg,https://i.imgflip.com/39mr6s.jpg,0.96400344,2023-06-26T22:50:10.211+00:00,TheDungeon
6,https://images-ext-1.discordapp.net/external/cqSChEEU9dHRj6pctQyN2ylpXVyAJS00K_NkM7ERTHM/https/i.redd.it/skaw25yscf8b1.jpg,https://i.imgflip.com/2xiyaj.jpg,0.90611124,2023-06-26T20:55:54.72+00:00,TheDungeon
7,https://images-ext-1.discordapp.net/external/G6H9Ey1DTRZPSzK-N__P37HWZQub_IJUcXzQKHoEC10/https/i.redd.it/l9pp7g3yod8b1.jpg,https://i.imgflip.com/3ujhrz.jpg,0.9269791,2023-06-26T15:12:29.844+00:00,TheDungeon
8,https://images-ext-2.discordapp.net/external/8rEMYT-xHiqTw1dX3MOI22MPHQ9vJMWIA3Yx8uCf35w/https/i.redd.it/2uzl7h4zpb8b1.png,https://i.imgflip.com/2xmijc.jpg,0.9066273,2023-06-26T08:34:29.85+00:00,TheDungeon
9,https://images-ext-1.discordapp.net/external/t3aMe2eFoFdWA60nkPI5PYgjCCB192PHaAR1ARvt7Bk/https/i.redd.it/ezo2ttpnnb8b1.jpg,https://i.imgflip.com/2kzfns.jpg,0.9567158,2023-06-26T08:22:04.891+00:00,TheDungeon
