,discord image,imkg image,score,timestamp,channel
0,https://images-ext-1.discordapp.net/external/WCQd9X2tnhWV3U43fZdtvU7dlacAno70_NlR9mLqf8A/https/i.redd.it/0cubwmn50efb1.jpg,https://i.imgflip.com/48k2zx.jpg,0.67828065,2023-07-31T23:43:57.965+00:00,TheDungeon
1,https://images-ext-1.discordapp.net/external/DD6XIQWwsY4rdgnssUqEpRNmuzt45MSxGYQycRuPKv4/https/i.redd.it/01pp5ryzzdfb1.jpg,https://i.imgflip.com/4jf1mm.jpg,0.7076673,2023-07-31T23:43:10.035+00:00,TheDungeon
2,https://images-ext-2.discordapp.net/external/v9FgjL2h5dEE2keCaEzbVUwxx7kNcFjxH77bK30oKIQ/https/i.redd.it/4t992gdqwdfb1.jpg,https://i.imgflip.com/3lklq9.jpg,0.89016366,2023-07-31T23:26:23.419+00:00,TheDungeon
3,https://images-ext-2.discordapp.net/external/nS1W_pzYe7NwSIs-tpNEFLojBJp7MLZfH2hZKL_nPp4/https/i.redd.it/3i16zs5bndfb1.jpg,https://i.imgflip.com/34apmh.jpg,0.6090268,2023-07-31T22:36:52.764+00:00,TheDungeon
4,https://images-ext-2.discordapp.net/external/DeojKtq8N3oKr641ge1KM7lGotszzAR_Yl6QSRaXAro/https/i.redd.it/n0asnzffjdfb1.jpg,https://i.imgflip.com/44u5fm.jpg,0.6587318,2023-07-31T22:15:57.541+00:00,TheDungeon
5,https://images-ext-2.discordapp.net/external/WK8hDbhbOM9r8XV8GOhYCD4TNcV3CpIu-2djrwLPRqs/https/i.redd.it/ij34cekvddfb1.jpg,https://i.imgflip.com/101s1l.jpg,0.60138,2023-07-31T21:44:58.094+00:00,TheDungeon
6,https://images-ext-2.discordapp.net/external/ckaDARrP-1bk-68E_pXb7OuTT25izbxhiPK3ViSDaM4/https/i.redd.it/ody4upjabdfb1.jpg,https://i.imgflip.com/267bdp.jpg,0.8094847,2023-07-31T21:30:44.194+00:00,TheDungeon
7,https://images-ext-1.discordapp.net/external/pWHHgiO-GS00lNFOQ_6FGRuSGI-77eSDSMdBnustrMQ/https/i.redd.it/yk8dk4t97dfb1.jpg,https://i.imgflip.com/53y256.jpg,0.65266854,2023-07-31T21:07:34.06+00:00,TheDungeon
8,https://images-ext-1.discordapp.net/external/kdRA7v0Uf9k6TQtopHRdwkTpPEYC1SqxYlMbPpxdhZo/https/i.redd.it/sogfzwypwcfb1.jpg,https://i.imgflip.com/2feq2n.jpg,0.7774503,2023-07-31T20:07:18.209+00:00,TheDungeon
9,https://images-ext-2.discordapp.net/external/AG1WAqVzePO1jQIZbguOwasGQtoZQUb-xfdKFUR6FMQ/https/i.redd.it/kdhjjwreacfb1.png,https://i.imgflip.com/42nsye.jpg,0.7167894,2023-07-31T18:00:23.287+00:00,TheDungeon
10,https://images-ext-1.discordapp.net/external/cK6ncE_zkH0kpdt28TLNRc74Wgz6-1NieAI6DHWQFvA/https/i.redd.it/le5e9tfd5cfb1.jpg,https://i.imgflip.com/259jwg.jpg,0.7090819,2023-07-31T17:31:22.893+00:00,TheDungeon
11,https://images-ext-1.discordapp.net/external/4ofzvvdVnCRV9NlgGFAX9XYczh_FUPHitkjEXNGiL44/https/i.redd.it/yoqjo4tenbfb1.jpg,https://i.imgflip.com/6hxdro.jpg,0.84163606,2023-07-31T15:50:03.297+00:00,TheDungeon
12,https://images-ext-1.discordapp.net/external/TJ4-yODzTEhsGGT6_A5Q0LhmjuO3hoXlG7WcR3Olurk/https/i.redd.it/qa85wmk5mbfb1.jpg,https://i.imgflip.com/1k2416.jpg,0.81767416,2023-07-31T15:42:28.721+00:00,TheDungeon
13,https://images-ext-2.discordapp.net/external/yV02z38IABs09ch-yZvIWVQ5aArRDR4g3VuNRiEoOmw/https/i.redd.it/h5kwoyk5zafb1.jpg,https://i.imgflip.com/2mk6tb.jpg,0.73178375,2023-07-31T13:33:02.777+00:00,TheDungeon
14,https://images-ext-1.discordapp.net/external/poboOVLTQGcIC_CqEHuQQ8iPWoZ4e5vil6qXp5od_M0/https/i.redd.it/8mdwrj5ovafb1.jpg,https://i.imgflip.com/2zjel1.jpg,0.6561916,2023-07-31T13:13:28.443+00:00,TheDungeon
15,https://images-ext-2.discordapp.net/external/kOlPbi-aFJA5VoVTzxdZUIVsM_2CZa1OO_7HYjFHQ94/https/i.redd.it/f7oxduddoafb1.jpg,https://i.imgflip.com/100alx.jpg,0.6741055,2023-07-31T12:33:17.49+00:00,TheDungeon
16,https://images-ext-2.discordapp.net/external/Q5dRhMq81nEI-XGRqAXxiyQEbFUnmHJ0nmqF3HrXcik/https/i.redd.it/gjtvf9yrhafb1.jpg,https://i.imgflip.com/100dif.jpg,0.92359364,2023-07-31T11:55:42.494+00:00,TheDungeon
17,https://images-ext-2.discordapp.net/external/FhLZJ5Stz1_UY6Jk7Eyi5ie4ZOHX8NP65ZfhNwnMA7s/https/i.redd.it/386gfhk2aafb1.jpg,https://i.imgflip.com/2g3wiw.jpg,0.7429819,2023-07-31T11:14:37.861+00:00,TheDungeon
18,https://images-ext-1.discordapp.net/external/LZYEWdSMy19KrwZetQdHgAUWv1wJBpxTrSBL4BXDYfU/https/i.redd.it/kb4mkdgw4afb1.jpg,https://i.imgflip.com/2wvzw7.jpg,0.6225499,2023-07-31T10:43:27.922+00:00,TheDungeon
19,https://images-ext-1.discordapp.net/external/mYuSMEqzWfml5OOKRc7SbJcw2Hjkqg5vhLjDavPcBck/https/i.redd.it/a6o4o6504afb1.jpg,https://i.imgflip.com/101or6.jpg,0.8240647,2023-07-31T10:38:22.329+00:00,TheDungeon
20,https://images-ext-1.discordapp.net/external/V2xGvP_1xoeWWbjvGMX7RiB2o00BNQboTyx0cEJ13Wc/https/i.redd.it/d8qz0v1t1afb1.jpg,https://i.imgflip.com/5qiyew.jpg,0.6313716,2023-07-31T10:26:03.442+00:00,TheDungeon
21,https://images-ext-2.discordapp.net/external/TNtXVpog-nf7tSM5z_HXh68OFz8RjfqxbZ6nFEmyfaE/https/i.imgflip.com/7u9xem.jpg,https://i.imgflip.com/3sqa3x.jpg,0.8348759,2023-07-31T09:19:47.845+00:00,TheDungeon
22,https://images-ext-2.discordapp.net/external/o1RoyoHFqBI410VM-pIQbf-QTbL8WX_9jijqqJsUXJE/https/i.redd.it/czimplswh9fb1.jpg,https://i.imgflip.com/3fale1.jpg,0.6977582,2023-07-31T08:34:32.917+00:00,TheDungeon
23,https://images-ext-2.discordapp.net/external/ZCctv7VNG1lRa7H8Dw0Tl08P7G3oWgIoLE4YJFVxbR0/https/i.redd.it/z21lrvroh9fb1.jpg,https://i.imgflip.com/3fale1.jpg,0.6977582,2023-07-31T08:33:18.175+00:00,TheDungeon
24,https://images-ext-1.discordapp.net/external/GuSS1ErvLNgo_FSicTLLaYpL_bq-N7tOSPc0gfipOyU/https/i.redd.it/wqhgyajtt8fb1.jpg,https://i.imgflip.com/2xdy0c.jpg,0.69392526,2023-07-31T06:19:27.451+00:00,TheDungeon
25,https://images-ext-2.discordapp.net/external/kUyjGxX4YEgELKsFIN9pIcAHxuY8DgaAOHD7CHZTl-o/https/i.redd.it/0uey6epqr8fb1.jpg,https://i.imgflip.com/2318k5.jpg,0.7336072,2023-07-31T06:07:47.896+00:00,TheDungeon
26,https://images-ext-1.discordapp.net/external/Ux1MhcLhymG4509dQn2FI-kuUyWW0mDtosffDeYgO2g/https/i.redd.it/02nxzj7nz7fb1.jpg,https://i.imgflip.com/196nn2.jpg,0.65007275,2023-07-31T03:30:48.198+00:00,TheDungeon
27,https://images-ext-1.discordapp.net/external/mh3zGwk-aTXLmXIOxxFGZWKVDRbhzG6DR53ZTDZifTA/https/i.redd.it/8vldlcxou7fb1.jpg,https://i.imgflip.com/26miht.jpg,0.6482536,2023-07-31T03:02:38.291+00:00,TheDungeon
28,https://images-ext-2.discordapp.net/external/ha1-2cWqH090OYaMNCAuoVq9XIlaa5UBkD93sjvley4/https/i.redd.it/c4imv0vmn7fb1.jpg,https://i.imgflip.com/5dcalr.jpg,0.8544853,2023-07-31T02:23:02.787+00:00,TheDungeon
29,https://images-ext-2.discordapp.net/external/0d116njpAVdp5EahLUmQGeYe2y3yG9QJcyxSrTyUnb8/https/i.redd.it/xva3g23sl7fb1.jpg,https://i.imgflip.com/5pudmy.jpg,0.86251795,2023-07-31T02:12:38.408+00:00,TheDungeon
30,https://images-ext-2.discordapp.net/external/C2jWtn9OZRVTWV1E3NnLYldsQSKICu25P7D_oHH6cUk/https/i.redd.it/p98htpfei7fb1.jpg,https://i.imgflip.com/50fv1x.jpg,0.889884,2023-07-31T01:53:42.498+00:00,TheDungeon
31,https://images-ext-1.discordapp.net/external/nwH9mZsJKkA9V2kMucvGrl1Zjc8D_nFell9B0ZaYmnM/https/i.redd.it/nrfnehpdf7fb1.jpg,https://i.imgflip.com/25monu.jpg,0.92726815,2023-07-31T01:36:47.605+00:00,TheDungeon
32,https://images-ext-1.discordapp.net/external/Ywjr-tON-rOApJEmlnth52X8UrKDkub1wnoYSVpLBTE/https/i.redd.it/zk0w7i3vh6fb1.jpg,https://i.imgflip.com/1w4q2c.jpg,0.869308,2023-07-30T22:31:18.21+00:00,TheDungeon
33,https://images-ext-1.discordapp.net/external/sZyPk_Z1wmheSNhnJb5Zi9-CyuHyH5I4Y6mjyhs3ZsA/https/i.redd.it/9gkq96ngh6fb1.jpg,https://i.imgflip.com/1023mz.jpg,0.8181522,2023-07-30T22:26:38.397+00:00,TheDungeon
34,https://images-ext-2.discordapp.net/external/Vffi49Tdpsq4cEaU5ZOXHjm1-uw9BOKi06xzbrfvkbo/https/i.redd.it/mdcoapg3f6fb1.jpg,https://i.imgflip.com/5t0iyh.jpg,0.6824055,2023-07-30T22:13:53.219+00:00,TheDungeon
35,https://images-ext-1.discordapp.net/external/qsCkH_Bk25fTxqL1MfnLxz-h9rSU5bMifKjyfeC5Nmk/https/i.redd.it/1ucr4ndi96fb1.jpg,https://i.imgflip.com/5net7k.jpg,0.64521796,2023-07-30T21:42:08.098+00:00,TheDungeon
36,https://images-ext-2.discordapp.net/external/eihnk0FfbQ3lVukjX6pmwNFCfYlZfAw0IkM_GK-Pyh4/https/i.redd.it/cts01xi1m5fb1.jpg,https://i.imgflip.com/2rcz1z.jpg,0.6407449,2023-07-30T19:30:33.265+00:00,TheDungeon
37,https://images-ext-1.discordapp.net/external/aO6eTc9VqezLBjxv-hpgi1CEMPMMov6CeBe3hYQ1uT0/https/i.redd.it/ai6ml66zg5fb1.jpg,https://i.imgflip.com/42nsye.jpg,0.7147161,2023-07-30T19:02:17.967+00:00,TheDungeon
38,https://images-ext-2.discordapp.net/external/ZbYxr9rvLVHD3IWXLWLzDyCVuWRCKqKSy7G_tJ3W0Ew/https/i.redd.it/8lvx27wca5fb1.png,https://i.imgflip.com/3s6bf7.jpg,0.71319604,2023-07-30T18:25:28.173+00:00,TheDungeon
39,https://images-ext-2.discordapp.net/external/zikJXDAbKHb8aiLOkOu4BglVNKeyp_CTxv-E-bQy4v4/https/i.redd.it/nbwcc6yj25fb1.jpg,https://i.imgflip.com/2kejhc.jpg,0.6270319,2023-07-30T17:41:23.483+00:00,TheDungeon
40,https://images-ext-2.discordapp.net/external/ITWsceYz6Zkav22yaVyVYcWPWSDkUir9gKt7Y6ym3rk/https/i.redd.it/6rthpc98x4fb1.jpg,https://i.imgflip.com/2m5fz4.jpg,0.6931494,2023-07-30T17:11:28.337+00:00,TheDungeon
41,https://images-ext-2.discordapp.net/external/KDpSZ2mhUZdBowGy_6ACSJ1uiM6LGt1lCUnwtNt4xNo/https/i.redd.it/9tzu6t2sv4fb1.jpg,https://i.imgflip.com/4hb6ar.jpg,0.8114606,2023-07-30T17:03:28.113+00:00,TheDungeon
42,https://images-ext-1.discordapp.net/external/jqWK23Y07RjEX4P75kxv7VUNES6FTjM5dhe5cQAYSeE/https/i.redd.it/z4ar21dfv4fb1.jpg,https://i.imgflip.com/30r3lc.jpg,0.7459743,2023-07-30T17:01:23.227+00:00,TheDungeon
43,https://images-ext-1.discordapp.net/external/6XYy8M7ecZlvJ1fbr9cPx5--iUWwTRHMuw3Im_BbdJc/https/i.redd.it/tjp999teq4fb1.jpg,https://i.imgflip.com/3rsxtb.jpg,0.84966165,2023-07-30T16:33:28.17+00:00,TheDungeon
44,https://images-ext-1.discordapp.net/external/78tAozXyUAwGR9bLXWP3kFA1m6z8Dj0rT6c5h_nTiz4/https/i.redd.it/wpv2eu72j4fb1.jpg,https://i.imgflip.com/1a41w7.jpg,0.64978945,2023-07-30T15:52:03.12+00:00,TheDungeon
45,https://images-ext-2.discordapp.net/external/B7eNfbHZCfMKQPJP7zyaOzZao6GqMmy5F9w5Eacwbps/https/i.redd.it/1bed3ltsd4fb1.jpg,https://i.imgflip.com/2xiyaj.jpg,0.9066361,2023-07-30T15:22:37.4+00:00,TheDungeon
46,https://images-ext-2.discordapp.net/external/VnV5M2UBE2uqCqmh4Yrbhk1naQ0SPRL2dG5LCMcZCzM/https/i.redd.it/cgnzuj7qc4fb1.png,https://i.imgflip.com/1vgi0p.jpg,0.8024814,2023-07-30T15:17:38.271+00:00,TheDungeon
47,https://images-ext-2.discordapp.net/external/DUtkUHAze257MwICrTsT8jnNoZztv1BO5yuR7Rh-J08/https/i.redd.it/yq1ao2b894fb1.png,https://i.imgflip.com/5t0iyh.jpg,0.75557935,2023-07-30T14:57:03.412+00:00,TheDungeon
48,https://images-ext-2.discordapp.net/external/DnAof0zXuzUP9Ow52I28Kr-pt9IOj9RUlRiBaKwomi8/https/i.redd.it/g4jiftne64fb1.jpg,https://i.imgflip.com/2e0yzw.jpg,0.7198925,2023-07-30T14:41:08.147+00:00,TheDungeon
49,https://images-ext-1.discordapp.net/external/qYZUyr2qMFL5cEnAVq4AA1r_Zwzszl2C7P8aBe5peyw/https/i.redd.it/epn27ria33fb1.png,https://i.imgflip.com/42nwic.jpg,0.82587814,2023-07-30T11:02:09.319+00:00,TheDungeon
51,https://images-ext-2.discordapp.net/external/N7nxCwCwztmy2wBJXgzSyS5lsYXA0gfLR5yjg2KhD6E/https/i.redd.it/q7jb8jat23fb1.jpg,https://i.imgflip.com/1fyyr9.jpg,0.9093553,2023-07-30T10:59:22.809+00:00,TheDungeon
52,https://images-ext-1.discordapp.net/external/jt10I3xFDh_wHIrIovHoU3-6vMbeJEVDggiRXeJWve4/https/i.redd.it/qig3l60dv2fb1.jpg,https://i.imgflip.com/1gndfw.jpg,0.72088516,2023-07-30T10:17:27.906+00:00,TheDungeon
53,https://images-ext-2.discordapp.net/external/E8XPGgcidTua55c9L673gwnmRaIVirg8ZIT65p6bXUw/https/i.redd.it/soq1a5a2r2fb1.jpg,https://i.imgflip.com/1016ww.jpg,0.60440534,2023-07-30T09:53:22.779+00:00,TheDungeon
54,https://images-ext-1.discordapp.net/external/S3Ah7iHBdw6tqjlQa83C8CJWSaWGB8bCd5CQEWQ5iMA/https/i.redd.it/bhg96bb3k2fb1.jpg,https://i.imgflip.com/101jng.jpg,0.6563988,2023-07-30T09:14:17.885+00:00,TheDungeon
55,https://images-ext-1.discordapp.net/external/-FJOBcLGtL_8ntd6Hwnf9O83sRjsEdPxJ0d-Bmoil4w/https/i.redd.it/i8qot21gi2fb1.jpg,https://i.imgflip.com/380fzw.jpg,0.8415036,2023-07-30T09:05:02.503+00:00,TheDungeon
56,https://images-ext-2.discordapp.net/external/xMPvz_CORJmxtIzUdEGA8yCaN8ZHrbC_t7GBvtihNXw/https/i.redd.it/p7kz6uwgd2fb1.jpg,https://i.imgflip.com/2sr84j.jpg,0.68212545,2023-07-30T08:37:07.795+00:00,TheDungeon
57,https://images-ext-2.discordapp.net/external/eTYejzjIqor70mr8_-YXfbEQII2Ckzvm1i6j_I6fRVk/https/i.redd.it/j1j2pzyqc2fb1.jpg,https://i.imgflip.com/35xsf1.jpg,0.84040457,2023-07-30T08:34:22.814+00:00,TheDungeon
58,https://images-ext-2.discordapp.net/external/6BpX_J2duYXG7qKkrDxXUqOVK5jc5s9WX9Ps4QMfsSU/https/i.redd.it/zzw96qc4o1fb1.jpg,https://i.imgflip.com/3jz74e.jpg,0.6810713,2023-07-30T06:15:12.259+00:00,TheDungeon
